ID POSTE;ID IP;CIDADAE;Lamp Type;Potência da Lâmpada;Relé Individual;UC Agrupadora;COORD_X;COORD_Y
6174168;22443540;PALMITAL;Vapor de Sódio;150;Sim;2100636;579665;7480431
6174169;22443541;PALMITAL;Vapor de Sódio;150;Sim;2100636;579633;7480442
6174170;22443542;PALMITAL;Vapor de Sódio;150;Sim;2100636;579606;7480452
5448689;22443543;PALMITAL;Vapor de Sódio;150;Sim;2100636;579539;7480477
5454315;22443544;PALMITAL;Vapor de Sódio;150;Sim;2100636;579511;7480487
5454316;22443545;PALMITAL;Vapor de Sódio;150;Sim;2100636;579484;7480497
5129783;22443546;PALMITAL;Vapor de Sódio;150;Sim;2100636;579454;7480508
5129782;22443547;PALMITAL;Vapor de Sódio;150;Sim;2100636;579417;7480414
6188119;22443548;PALMITAL;Vapor de Sódio;150;Sim;2100636;579460;7480587
6188120;22443549;PALMITAL;Vapor de Sódio;150;Sim;2100636;579467;7480608
6188121;22443550;PALMITAL;Vapor de Sódio;150;Sim;2100636;579474;7480626
6188122;22443551;PALMITAL;Vapor de Sódio;150;Sim;2100636;579483;7480650
6188833;22443552;PALMITAL;Vapor de Sódio;250;Não;2100636;579710;7480384
6188834;22443553;PALMITAL;Vapor de Sódio;250;Sim;2100636;579699;7480354
6188834;22443554;PALMITAL;Vapor de Sódio;250;Não;2100636;579699;7480354
6189127;22443555;PALMITAL;Vapor de Sódio;250;Sim;2100636;579686;7480321
6189127;22443556;PALMITAL;Vapor de Sódio;250;Não;2100636;579686;7480321
6173805;22443557;PALMITAL;Vapor de Sódio;250;Sim;2100636;579674;7480286
6173805;22443558;PALMITAL;Vapor de Sódio;250;Não;2100636;579674;7480286
6173965;22443559;PALMITAL;Vapor de Sódio;250;Sim;2100636;579661;7480251
6173965;22443560;PALMITAL;Vapor de Sódio;250;Não;2100636;579661;7480251
6173966;22443561;PALMITAL;Vapor de Sódio;250;Sim;2100636;579652;7480227
6173966;22443562;PALMITAL;Vapor de Sódio;250;Não;2100636;579652;7480227
6173967;22443563;PALMITAL;Vapor de Sódio;250;Sim;2100636;579637;7480188
6173967;22443564;PALMITAL;Vapor de Sódio;250;Não;2100636;579637;7480188
6173968;22443565;PALMITAL;Vapor de Sódio;250;Sim;2100636;579625;7480156
6173968;22443566;PALMITAL;Vapor de Sódio;250;Não;2100636;579625;7480156
6174342;22443567;PALMITAL;Vapor de Sódio;250;Sim;2100636;579612;7480125
6174342;22443568;PALMITAL;Vapor de Sódio;250;Não;2100636;579612;7480125
6173970;22443569;PALMITAL;Vapor de Sódio;250;Sim;2100636;579589;7480058
6173970;22443570;PALMITAL;Vapor de Sódio;250;Não;2100636;579589;7480058
6188118;22443571;PALMITAL;Vapor de Sódio;150;Sim;2100636;579446;7480553
5445825;22443572;PALMITAL;Mista;160;Não;2100636;580060;7479732
5440173;22443573;PALMITAL;Led;100;Sim;2100636;580342;7479610
5446054;22443574;PALMITAL;Vapor de Sódio;100;Sim;2100636;580943;7479448
6171687;22443575;PALMITAL;Vapor de Sódio;100;Sim;2100636;580842;7479483
6171686;22443576;PALMITAL;Vapor de Sódio;250;Sim;2100636;580853;7479513
5129775;22443577;PALMITAL;Led;100;Sim;2100636;580096;7479946
6188490;22443578;PALMITAL;Led;100;Sim;2100636;580189;7479912
5440176;22443579;PALMITAL;Vapor de Sódio;250;Sim;2100636;580145;7479960
5129669;22443580;PALMITAL;Vapor de Sódio;250;Sim;2100636;580155;7479987
5440183;22443581;PALMITAL;Led;100;Sim;2100636;580131;7479925
5454767;22443582;PALMITAL;Led;100;Sim;2100636;580062;7479958
6188335;22443583;PALMITAL;Led;100;Sim;2100636;580033;7479968
6188334;22443584;PALMITAL;Led;100;Sim;2100636;580002;7479980
6174154;22443585;PALMITAL;Vapor de Sódio;250;Sim;2100636;580051;7479995
6174153;22443586;PALMITAL;Vapor de Sódio;250;Sim;2100636;580062;7480026
6174164;22443587;PALMITAL;Led;100;Sim;2100636;580038;7479959
5129774;22443588;PALMITAL;Led;100;Sim;2100636;580129;7479934
5454768;22443589;PALMITAL;Led;100;Sim;2100636;580159;7479923
6172199;22443590;PALMITAL;Vapor de Sódio;100;Sim;2100636;581121;7479326
6172200;22443591;PALMITAL;Vapor de Sódio;100;Sim;2100636;581108;7479294
6172819;22443592;PALMITAL;Vapor de Sódio;150;Sim;2100636;579585;7479599
5149251;22443593;PALMITAL;Vapor de Sódio;150;Sim;2100636;580815;7479092
5454330;22443594;PALMITAL;Vapor de Sódio;150;Sim;2100636;580679;7479224
5454331;22443595;PALMITAL;Vapor de Sódio;100;Sim;2100636;580653;7479248
5454521;22443596;PALMITAL;Vapor de Sódio;100;Sim;2100636;580628;7479272
5454517;22443597;PALMITAL;Vapor de Sódio;150;Sim;2100636;580852;7479069
5149250;22443598;PALMITAL;Vapor de Sódio;250;Sim;2100636;580884;7479050
5454518;22443599;PALMITAL;Vapor de Sódio;100;Sim;2100636;580797;7479110
5454519;22443600;PALMITAL;Vapor de Sódio;100;Sim;2100636;580773;7479133
5454073;22443601;PALMITAL;Vapor de Sódio;150;Sim;2100636;580749;7479156
38680391;22443602;PALMITAL;Vapor de Sódio;100;Sim;2100636;580724;7479181
5454323;22443603;PALMITAL;Vapor de Sódio;100;Sim;2100636;580701;7479202
5149249;22443604;PALMITAL;Vapor de Sódio;100;Sim;2100636;580936;7479019
5454319;22443605;PALMITAL;Vapor de Sódio;100;Sim;2100636;580910;7479035
5454318;22443606;PALMITAL;Vapor de Sódio;250;Sim;2100636;580969;7479000
5169376;22443607;PALMITAL;Vapor de Sódio;100;Sim;2100636;580577;7478866
5690044;22443608;PALMITAL;Vapor de Sódio;100;Sim;2100636;580502;7478812
6173806;22443609;PALMITAL;Vapor de Sódio;100;Sim;2100636;580522;7478796
6173807;22443610;PALMITAL;Vapor de Sódio;100;Sim;2100636;580554;7478784
6174556;22443611;PALMITAL;Vapor de Sódio;100;Sim;2100636;580591;7478769
6172712;22443632;PALMITAL;Vapor de Sódio;250;Não;2100636;580333;7479248
6172880;22443633;PALMITAL;Vapor de Sódio;250;Sim;2100636;580361;7479236
6189281;22443634;PALMITAL;Vapor de Sódio;250;Sim;2100636;580310;7479216
6189122;22443635;PALMITAL;Vapor de Sódio;100;Sim;2100636;580319;7479244
6189123;22443636;PALMITAL;Vapor de Sódio;250;Sim;2100636;580328;7479271
5143514;22443637;PALMITAL;Vapor de Sódio;150;Sim;2100636;580337;7479299
5455732;22443638;PALMITAL;Vapor de Sódio;150;Sim;2100636;580345;7479326
5448024;22443639;PALMITAL;Vapor de Sódio;250;Não;2100636;580216;7479284
6172655;22443640;PALMITAL;Vapor de Sódio;250;Não;2100636;580170;7479313
5447769;22443641;PALMITAL;Vapor de Sódio;250;Não;2100636;580230;7479321
5447768;22443642;PALMITAL;Vapor de Sódio;250;Não;2100636;580244;7479358
6172654;22443643;PALMITAL;Vapor de Sódio;250;Não;2100636;580140;7479325
6172653;22443644;PALMITAL;Vapor de Sódio;250;Não;2100636;580111;7479337
6172652;22443645;PALMITAL;Vapor de Sódio;250;Não;2100636;580078;7479350
6472736;22443646;PALMITAL;Vapor de Sódio;250;Sim;2100636;580068;7479306
6172501;22443647;PALMITAL;Vapor de Sódio;250;Não;2100636;580082;7479340
6172344;22443648;PALMITAL;Vapor de Sódio;250;Não;2100636;580098;7479380
5446561;22443649;PALMITAL;Vapor de Sódio;250;Não;2100636;580241;7479285
5129254;22443650;PALMITAL;Vapor de Sódio;250;Sim;2100636;580139;7479213
5446559;22443651;PALMITAL;Vapor de Sódio;250;Sim;2100636;580116;7479222
6173472;22443652;PALMITAL;Vapor de Sódio;100;Sim;2100636;579319;7479471
6172829;22443653;PALMITAL;Vapor de Sódio;100;Sim;2100636;579352;7479461
6172828;22443654;PALMITAL;Vapor de Sódio;100;Sim;2100636;579377;7479453
6172027;22443655;PALMITAL;Vapor de Sódio;100;Sim;2100636;579347;7479486
6172026;22443656;PALMITAL;Vapor de Sódio;100;Sim;2100636;579372;7479508
5445534;22443657;PALMITAL;Vapor de Sódio;100;Sim;2100636;579424;7479554
5129455;22443658;PALMITAL;Vapor de Sódio;100;Sim;2100636;579451;7479577
5446477;22443659;PALMITAL;Vapor de Sódio;150;Sim;2100636;579447;7479598
5446478;22443660;PALMITAL;Vapor de Sódio;100;Sim;2100636;579416;7479609
5129458;22443661;PALMITAL;Vapor de Sódio;100;Sim;2100636;579247;7479588
5446733;22443662;PALMITAL;Vapor de Sódio;100;Sim;2100636;579257;7479661
5446732;22443663;PALMITAL;Vapor de Sódio;100;Sim;2100636;579289;7479651
5446731;22443664;PALMITAL;Vapor de Sódio;100;Sim;2100636;579324;7479639
5446480;22443665;PALMITAL;Vapor de Sódio;100;Sim;2100636;579352;7479630
5445093;22443666;PALMITAL;Vapor de Sódio;100;Sim;2100636;579218;7479564
5445094;22443667;PALMITAL;Vapor de Sódio;100;Sim;2100636;579194;7479544
5129459;22443668;PALMITAL;Vapor de Sódio;70;Sim;2100636;579156;7479513
5447667;22443669;PALMITAL;Vapor de Sódio;70;Sim;2100636;579177;7479515
49874928;22443670;PALMITAL;Vapor de Sódio;70;Sim;2100636;579193;7479510
49874931;22443671;PALMITAL;Vapor de Sódio;100;Sim;2100636;579221;7479501
6174557;22443672;PALMITAL;Vapor de Sódio;100;Sim;2100636;580609;7478789
6174558;22443673;PALMITAL;Vapor de Sódio;100;Sim;2100636;580623;7478824
5454312;22443674;PALMITAL;Vapor de Sódio;100;Sim;2100636;580602;7478857
5453388;22443675;PALMITAL;Vapor de Sódio;100;Sim;2100636;580626;7478847
5453387;22443676;PALMITAL;Vapor de Sódio;100;Sim;2100636;580655;7478836
5453386;22443677;PALMITAL;Vapor de Sódio;250;Sim;2100636;580691;7478822
47715183;22443678;PALMITAL;Vapor de Sódio;100;Sim;2100636;580543;7478879
47715178;22443679;PALMITAL;Vapor de Sódio;100;Sim;2100636;580510;7478892
5690045;22443680;PALMITAL;Vapor de Sódio;100;Sim;2100636;580524;7478870
5690048;22443681;PALMITAL;Vapor de Sódio;70;Sim;2100636;580513;7478839
5149248;22443682;PALMITAL;Vapor de Sódio;150;Sim;2100636;581001;7478940
5454983;22443683;PALMITAL;Vapor de Sódio;100;Sim;2100636;581017;7478911
5454982;22443684;PALMITAL;Vapor de Sódio;150;Sim;2100636;581035;7478878
5129161;22443685;PALMITAL;Vapor de Sódio;250;Sim;2100636;580788;7478962
5454321;22443686;PALMITAL;Vapor de Sódio;250;Sim;2100636;580825;7478949
5129240;22443687;PALMITAL;Vapor de Sódio;100;Sim;2100636;580858;7478937
5454320;22443688;PALMITAL;Vapor de Sódio;100;Sim;2100636;580894;7478924
5454314;22443689;PALMITAL;Vapor de Sódio;100;Sim;2100636;580930;7478912
5129158;22443690;PALMITAL;Vapor de Sódio;100;Sim;2100636;580965;7478899
5454514;22443691;PALMITAL;Vapor de Sódio;250;Sim;2100636;580755;7478974
5446560;22443712;PALMITAL;Vapor de Sódio;250;Sim;2100636;580092;7479232
5129255;22443713;PALMITAL;Vapor de Sódio;250;Sim;2100636;580030;7479256
5446537;22443714;PALMITAL;Vapor de Sódio;250;Sim;2100636;580005;7479266
5446536;22443715;PALMITAL;Vapor de Sódio;150;Sim;2100636;579984;7479274
5447219;22443716;PALMITAL;Vapor de Sódio;250;Sim;2100636;579959;7479284
5446538;22443717;PALMITAL;Vapor de Sódio;150;Sim;2100636;580057;7479245
6172502;22443718;PALMITAL;Vapor de Sódio;250;Sim;2100636;580052;7479269
5129345;22443719;PALMITAL;Vapor de Sódio;150;Sim;2100636;579848;7479242
6171298;22443720;PALMITAL;Vapor de Sódio;250;Sim;2100636;579719;7479262
5448009;22443721;PALMITAL;Vapor de Sódio;250;Sim;2100636;579802;7479249
5440190;22443722;PALMITAL;Vapor de Sódio;250;Sim;2100636;579903;7479201
6171654;22443723;PALMITAL;Vapor de Sódio;250;Sim;2100636;579893;7479176
6171119;22443724;PALMITAL;Vapor de Sódio;150;Sim;2100636;579946;7479203
5440188;22443725;PALMITAL;Vapor de Sódio;150;Sim;2100636;579923;7479212
5440187;22443726;PALMITAL;Vapor de Sódio;150;Sim;2100636;579885;7479227
5440186;22443727;PALMITAL;Vapor de Sódio;250;Sim;2100636;579820;7479254
5448020;22443728;PALMITAL;Vapor de Sódio;150;Sim;2100636;579794;7479264
5448019;22443729;PALMITAL;Vapor de Sódio;150;Sim;2100636;579761;7479277
5142881;22443730;PALMITAL;Vapor de Sódio;150;Sim;2100636;579738;7479287
5129349;22443731;PALMITAL;Vapor de Sódio;250;Sim;2100636;579825;7479122
5445092;22443732;PALMITAL;Vapor de Sódio;100;Sim;2100636;579272;7479609
5129457;22443733;PALMITAL;Vapor de Sódio;100;Sim;2100636;579297;7479630
5129470;22443734;PALMITAL;Vapor de Sódio;150;Não;2100636;579188;7479684
6173491;22443735;PALMITAL;Vapor de Sódio;100;Não;2100636;578931;7479770
37469841;22443736;PALMITAL;Vapor de Sódio;70;Não;2100636;578894;7479781
6172023;22443737;PALMITAL;Vapor de Sódio;70;Não;2100636;578864;7479791
6172024;22443738;PALMITAL;Vapor de Sódio;70;Não;2100636;578830;7479803
6172025;22443739;PALMITAL;Vapor de Sódio;70;Não;2100636;578797;7479814
6171825;22443740;PALMITAL;Vapor de Sódio;100;Não;2100636;579135;7479677
6171826;22443741;PALMITAL;Vapor de Sódio;100;Não;2100636;579113;7479656
6172000;22443742;PALMITAL;Vapor de Sódio;70;Não;2100636;579092;7479637
6172001;22443743;PALMITAL;Vapor de Sódio;70;Não;2100636;579072;7479617
5129469;22443744;PALMITAL;Vapor de Sódio;150;Não;2100636;579226;7479671
6172002;22443745;PALMITAL;Vapor de Sódio;70;Não;2100636;579050;7479596
6172003;22443746;PALMITAL;Vapor de Sódio;70;Não;2100636;579029;7479577
5445532;22443747;PALMITAL;Vapor de Sódio;100;Sim;2100636;578902;7479600
5445531;22443748;PALMITAL;Vapor de Sódio;100;Sim;2100636;578934;7479590
5129461;22443749;PALMITAL;Vapor de Sódio;100;Sim;2100636;578971;7479579
5129460;22443750;PALMITAL;Vapor de Sódio;70;Sim;2100636;578995;7479572
5447672;22443751;PALMITAL;Vapor de Sódio;70;Sim;2100636;579029;7479561
5454515;22443752;PALMITAL;Vapor de Sódio;250;Sim;2100636;580722;7478986
5454516;22443753;PALMITAL;Vapor de Sódio;250;Sim;2100636;580685;7478999
5222846;22443754;PALMITAL;Vapor de Sódio;100;Sim;2100636;579236;7478935
6172850;22443755;PALMITAL;Vapor de Sódio;100;Sim;2100636;579230;7479016
6171492;22443756;PALMITAL;Vapor de Sódio;100;Sim;2100636;579205;7479027
6171493;22443757;PALMITAL;Vapor de Sódio;100;Sim;2100636;579177;7479039
6171642;22443758;PALMITAL;Vapor de Sódio;100;Sim;2100636;579222;7478906
6171641;22443759;PALMITAL;Vapor de Sódio;100;Sim;2100636;579208;7478876
6171640;22443760;PALMITAL;Vapor de Sódio;100;Sim;2100636;579195;7478848
6171639;22443761;PALMITAL;Vapor de Sódio;100;Sim;2100636;579180;7478815
5445811;22443762;PALMITAL;Vapor de Sódio;100;Sim;2100636;579251;7478967
5445812;22443763;PALMITAL;Vapor de Sódio;100;Sim;2100636;579258;7479005
6171495;22443764;PALMITAL;Vapor de Sódio;100;Sim;2100636;579274;7478984
6171494;22443765;PALMITAL;Vapor de Sódio;100;Sim;2100636;579282;7479014
5222847;22443766;PALMITAL;Vapor de Sódio;100;Sim;2100636;579276;7478883
6171638;22443767;PALMITAL;Vapor de Sódio;100;Sim;2100636;579206;7478806
5444931;22443768;PALMITAL;Vapor de Sódio;100;Sim;2100636;579322;7478978
5444912;22443769;PALMITAL;Vapor de Sódio;100;Sim;2100636;579339;7478970
5444930;22443770;PALMITAL;Vapor de Sódio;100;Sim;2100636;579296;7478988
5444932;22443771;PALMITAL;Vapor de Sódio;100;Sim;2100636;579303;7478943
6171300;22443792;PALMITAL;Vapor de Sódio;150;Sim;2100636;579695;7479198
6171301;22443793;PALMITAL;Vapor de Sódio;150;Sim;2100636;579684;7479169
6171302;22443794;PALMITAL;Vapor de Sódio;150;Sim;2100636;579673;7479139
6172372;22443795;PALMITAL;Vapor de Sódio;150;Sim;2100636;579660;7479105
6172373;22443796;PALMITAL;Vapor de Sódio;150;Sim;2100636;579648;7479074
5447501;22443797;PALMITAL;Vapor de Sódio;150;Sim;2100636;579721;7479041
6173355;22443798;PALMITAL;Vapor de Sódio;150;Sim;2100636;579735;7479076
6173356;22443799;PALMITAL;Vapor de Sódio;100;Sim;2100636;579748;7479110
5447502;22443800;PALMITAL;Vapor de Sódio;100;Sim;2100636;579759;7479139
5447503;22443801;PALMITAL;Vapor de Sódio;250;Sim;2100636;579775;7479179
5447022;22443802;PALMITAL;Vapor de Sódio;150;Sim;2100636;579884;7479098
5129348;22443803;PALMITAL;Vapor de Sódio;250;Sim;2100636;579788;7479214
6171659;22443804;PALMITAL;Vapor de Sódio;100;Sim;2100636;579825;7479005
6171658;22443805;PALMITAL;Vapor de Sódio;100;Sim;2100636;579837;7479035
6171657;22443806;PALMITAL;Vapor de Sódio;100;Sim;2100636;579851;7479070
6171656;22443807;PALMITAL;Vapor de Sódio;100;Sim;2100636;579863;7479100
6171655;22443808;PALMITAL;Vapor de Sódio;250;Sim;2100636;579878;7479139
5447265;22443809;PALMITAL;Vapor de Sódio;250;Sim;2100636;579856;7479110
5447500;22443810;PALMITAL;Vapor de Sódio;250;Sim;2100636;579791;7479136
5440401;22443811;PALMITAL;Vapor de Sódio;150;Sim;2100636;579754;7479151
5447671;22443812;PALMITAL;Vapor de Sódio;100;Sim;2100636;579054;7479553
5447670;22443813;PALMITAL;Vapor de Sódio;70;Sim;2100636;579080;7479545
5447702;22443814;PALMITAL;Vapor de Sódio;150;Não;2100636;579162;7479693
5447669;22443815;PALMITAL;Vapor de Sódio;70;Sim;2100636;579114;7479534
5447668;22443816;PALMITAL;Vapor de Sódio;100;Sim;2100636;579135;7479528
6171822;22443817;PALMITAL;Vapor de Sódio;70;Não;2100636;579115;7479551
6171821;22443818;PALMITAL;Vapor de Sódio;100;Não;2100636;579139;7479570
6171820;22443819;PALMITAL;Vapor de Sódio;100;Não;2100636;579161;7479589
6171819;22443820;PALMITAL;Vapor de Sódio;100;Não;2100636;579186;7479609
6171818;22443821;PALMITAL;Vapor de Sódio;100;Não;2100636;579208;7479627
6171817;22443822;PALMITAL;Vapor de Sódio;100;Não;2100636;579230;7479645
5447703;22443823;PALMITAL;Vapor de Sódio;250;Não;2100636;579125;7479705
37469483;22443824;PALMITAL;Vapor de Sódio;150;Não;2100636;579092;7479716
6173485;22443825;PALMITAL;Vapor de Sódio;250;Não;2100636;579060;7479727
6173486;22443826;PALMITAL;Vapor de Sódio;100;Não;2100636;579026;7479738
6173487;22443827;PALMITAL;Vapor de Sódio;100;Não;2100636;578994;7479748
6173488;22443828;PALMITAL;Vapor de Sódio;100;Não;2100636;578961;7479759
5129557;22443829;PALMITAL;Vapor de Sódio;100;Não;2100636;579459;7479818
6173463;22443830;PALMITAL;Vapor de Sódio;250;Não;2100636;579291;7479755
6173464;22443831;PALMITAL;Vapor de Sódio;100;Não;2100636;579302;7479784
5445144;22443832;PALMITAL;Vapor de Sódio;100;Sim;2100636;579290;7478914
6172354;22443833;PALMITAL;Vapor de Sódio;100;Sim;2100636;579264;7478855
6172355;22443834;PALMITAL;Vapor de Sódio;100;Sim;2100636;579250;7478824
6171637;22443835;PALMITAL;Vapor de Sódio;100;Sim;2100636;579239;7478792
5222848;22443836;PALMITAL;Vapor de Sódio;100;Sim;2100636;579333;7478862
5446779;22443837;PALMITAL;Vapor de Sódio;100;Sim;2100636;579373;7478956
5445149;22443838;PALMITAL;Vapor de Sódio;100;Sim;2100636;579402;7478943
5444913;22443839;PALMITAL;Vapor de Sódio;100;Sim;2100636;579356;7478920
5444914;22443840;PALMITAL;Vapor de Sódio;100;Sim;2100636;579344;7478890
6171465;22443841;PALMITAL;Vapor de Sódio;100;Sim;2100636;579320;7478829
6171466;22443842;PALMITAL;Vapor de Sódio;100;Sim;2100636;579307;7478798
6171467;22443843;PALMITAL;Vapor de Sódio;100;Sim;2100636;579302;7478767
6171636;22443844;PALMITAL;Vapor de Sódio;100;Sim;2100636;579271;7478779
5222849;22443845;PALMITAL;Vapor de Sódio;100;Sim;2100636;579387;7478850
5445327;22443846;PALMITAL;Vapor de Sódio;100;Sim;2100636;579438;7478928
6174721;22443847;PALMITAL;Vapor de Sódio;100;Sim;2100636;579341;7478737
6174720;22443848;PALMITAL;Vapor de Sódio;100;Sim;2100636;579330;7478756
6174722;22443849;PALMITAL;Vapor de Sódio;100;Sim;2100636;579354;7478768
6174723;22443850;PALMITAL;Vapor de Sódio;100;Sim;2100636;579362;7478789
6174724;22443851;PALMITAL;Vapor de Sódio;100;Sim;2100636;579375;7478819
6171309;22443872;PALMITAL;Vapor de Sódio;250;Sim;2100636;579720;7479165
6171310;22443873;PALMITAL;Vapor de Sódio;150;Sim;2100636;579699;7479173
5440402;22443874;PALMITAL;Vapor de Sódio;250;Não;2100636;579667;7479186
6171299;22443875;PALMITAL;Vapor de Sódio;150;Sim;2100636;579708;7479230
5129350;22443876;PALMITAL;Vapor de Sódio;100;Sim;2100636;579966;7479066
6171144;22443877;PALMITAL;Vapor de Sódio;100;Sim;2100636;580116;7478964
6171145;22443878;PALMITAL;Vapor de Sódio;150;Sim;2100636;580120;7478935
6172055;22443879;PALMITAL;Vapor de Sódio;100;Sim;2100636;580124;7478907
6172054;22443880;PALMITAL;Vapor de Sódio;150;Sim;2100636;580128;7478874
6171327;22443881;PALMITAL;Vapor de Sódio;100;Sim;2100636;580141;7478937
6171328;22443882;PALMITAL;Vapor de Sódio;100;Sim;2100636;580167;7478927
6171142;22443883;PALMITAL;Vapor de Sódio;100;Sim;2100636;580090;7478974
35133676;22443884;PALMITAL;Vapor de Sódio;100;Sim;2100636;580077;7478944
5447020;22443885;PALMITAL;Vapor de Sódio;100;Sim;2100636;579945;7479074
6171118;22443886;PALMITAL;Vapor de Sódio;100;Sim;2100636;579960;7478949
6171117;22443887;PALMITAL;Vapor de Sódio;100;Sim;2100636;579973;7478982
6171116;22443888;PALMITAL;Vapor de Sódio;100;Sim;2100636;579987;7479015
6171115;22443889;PALMITAL;Vapor de Sódio;100;Sim;2100636;579998;7479043
6171114;22443890;PALMITAL;Vapor de Sódio;100;Sim;2100636;580009;7479070
6171113;22443891;PALMITAL;Vapor de Sódio;100;Sim;2100636;580022;7479103
6173465;22443892;PALMITAL;Vapor de Sódio;100;Não;2100636;579314;7479817
6173466;22443893;PALMITAL;Vapor de Sódio;100;Não;2100636;579326;7479848
6173467;22443894;PALMITAL;Vapor de Sódio;100;Não;2100636;579338;7479881
6173468;22443895;PALMITAL;Vapor de Sódio;100;Não;2100636;579351;7479914
6173468;22443896;PALMITAL;Vapor de Sódio;400;Não;2100636;579351;7479914
6172985;22443897;PALMITAL;Vapor de Sódio;100;Não;2100636;579398;7479929
5446032;22443898;PALMITAL;Vapor de Sódio;100;Não;2100636;579492;7479806
6171619;22443899;PALMITAL;Vapor de Sódio;100;Não;2100636;579564;7479836
5445116;22443900;PALMITAL;Vapor de Sódio;100;Não;2100636;579552;7479805
5445285;22443901;PALMITAL;Vapor de Sódio;100;Não;2100636;579541;7479773
